¦Titol¦Autor¦Autor_id¦Editorial¦Preu_soci¦Preu_Public¦Tipus_Producte¦EAN¦Ref_Abacus¦Encuadernacio¦Coleccio¦Materia¦Ruta
340¦Seré feliz mañana¦Pato, Xacobe¦4000693346¦Espasa¦17,95€¦18,90€¦Libro¦9788467059847¦1339184.31¦¦Narrativa¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
341¦L'estiuejant¦Fonalleras, Josep Maria¦A000515070¦Vitel·la¦17,57€¦18,50€¦Libro¦9788412001761¦1339343.53¦Rústico¦¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos
342¦Los chicos de la Nickel¦Whitehead, Colson¦A000513387¦Literatura Random Ho¦¦¦¦¦¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
343¦La Mar rodona¦Perelló, Sebastià¦A000627856¦Club Editor¦18,95€¦19,95€¦Libro¦9788473292795¦1339398.17¦Rústico¦Club dels novel·listes¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
344¦El Sinsentido común¦Vilaseca, Borja¦A000624693¦Debolsillo¦6,60€¦6,95€¦Libro¦9788466354271¦1340620.51¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología
345¦Instituciones y Derecho de la Unión Europea¦Mangas Martín, Araceli¦A000512563¦Tecnos¦47,97€¦50,50€¦Libro¦9788430979592¦1341757.07¦Rústico¦¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Derecho
346¦Reto Bradbury¦Aavv¦A000500090¦Páginas de Espuma¦22,80€¦24,00€¦Libro¦9788483932810¦1343013.55¦Rústico¦¦¦Inicio \ Libros
347¦La nit porpra¦Monsó, Imma¦A000514160¦La Galera¦14,15€¦14,90€¦Libro¦9788424667603¦1338999.77¦Rústico¦Lluna roja¦¦Inicio \ Libros infantiles \ Literatura juvenil
348¦Los mejores peores días de Bruno Ucelay¦Maruny, Àlex¦4000672139¦Duomo¦14,15€¦14,90€¦Libro¦9788418128080¦1342633.69¦¦Juvenil¦¦Inicio \ Libros infantiles \ Literatura juvenil
349¦El arte de ser libre¦Epicteto¦A000058490¦Koan¦9,40€¦9,90€¦Libro¦9788418223099¦1343133.02¦Rústico¦Sabiduría clásica para lectores modernos¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
350¦Draw my life¦Aavv¦A000500090¦Magazzini Salani¦6,55€¦6,90€¦Libro¦9788893679374¦1341203.30¦Rústico¦¦¦Inicio \ Libros infantiles \ Libros de manualidades y entretenimiento \ Manualidades y entretenimientos
351¦El asesino de alfas¦García-Rojo, Patricia¦A000625069¦SM¦14,19€¦14,94€¦Libro¦9788413188300¦1342251.13¦Rústico¦¦¦Inicio \ Libros infantiles \ Literatura juvenil
352¦Agenda escolar gos pudent 2020-2021¦Aavv¦A000500090¦Blackie Books¦13,20€¦13,90€¦Libro¦9788418187056¦1338914.95¦Rústico¦¦¦Inicio \ Libros infantiles \ Varios \ Varios
353¦En la corte del lobo¦Mantel, Hilary¦A000112969¦Destino¦21,37€¦22,50€¦Libro¦9788423357741¦1339128.13¦Rústico¦Áncora y Delfin¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
354¦Pasaia Blues¦Cano, Harkaitz¦A000034819¦Sembra¦16,62€¦17,50€¦Libro¦9788416698455¦1342384.95¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
355¦Rasi estrella del Rock¦Oro, Begoña¦A000135756¦SM¦7,69€¦8,10€¦Libro¦9788413185675¦1342237.83¦Rústico¦Barco de vapor serie blanca¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
356¦La violencia laboral en las residencias de mayores¦Vidal Martí, Cristina¦A000634548¦Horsori¦16,15€¦17,00€¦Libro¦9788417994525¦1342410.64¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
357¦Programados para crear¦Du Sautoy, Marcus¦A000617927¦Acantilado¦22,80€¦24,00€¦Libro¦9788417902377¦1339365.79¦Rústico¦¦¦Inicio \ Libros \ Libros de Informática
358¦La mujer rota¦Herranz, Sara¦4000660021¦Lunwerg¦21,75€¦22,90€¦Libro¦9788417858995¦1339132.00¦Cartoné¦Literatura ilustrada¦¦Inicio \ Libros \ Cómic
359¦Los engaños del dinero¦Searle, John R.¦A000169392¦Altamarea¦16,05€¦16,90€¦Libro¦9788412110364¦1343006.43¦Rústico¦Ensayo¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Economía
360¦Cerebro en su laberinto El¦Mas, María José¦A000507540¦Next Door¦18,05€¦19,00€¦Libro¦9788412159813¦1342490.56¦¦El Café Cajal¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias naturales
361¦Aixó es ciència¦Guichard, Jack¦4000693849¦Juventud¦16,62€¦17,50€¦Libro¦9788426146236¦1342471.03¦¦Conocer y comprender¦¦Inicio \ Libros infantiles \ Libros para aprender \ Ciencias
362¦Guinness World Records. Criaturas salvajes¦Aavv¦A000500090¦Planeta Junior¦15,15€¦15,95€¦Libro¦9788408225584¦1339064.20¦Rústico¦Guinness World¦¦Inicio \ Libros infantiles \ Libros para aprender \ Medio natural
363¦Nanomecánica¦Ramos Vega, Daniel¦4000693573¦Libros de la Catarat¦11,40€¦12,00€¦Libro¦9788413520261¦1340889.84¦Rústico¦¿Qué sabemos de?¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias naturales
364¦Soldados de los tercios¦Albi de la Cuesta, Julio¦A000551081¦Desperta Ferro¦14,20€¦14,95€¦Libro¦9788412105315¦1344191.03¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
365¦El amor y otras maldiciones¦Menon, Sandhya¦4000694238¦Fandom Books¦15,20€¦16,00€¦Libro¦9788418027239¦1344405.93¦Rústico¦¦¦Inicio \ Libros infantiles \ Literatura juvenil
366¦The Braid¦Colombani, Laetitia¦4000681417¦Pan Books¦11,55€¦12,16€¦Libro¦9781509881109¦1339814.56¦¦¦¦Inicio \ Libros
367¦Si llega el invierno decidle que no estoy¦Ciraolo, Simona¦4000664145¦Andana¦14,72€¦15,50€¦Libro¦9788417497736¦1341745.63¦¦Àlbums il·lustrats¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
368¦Ja no necessito ser real¦Haru¦4000693429¦Univers¦18,52€¦19,50€¦Libro¦9788417868451¦1339711.77¦Rústico¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
369¦Feminismo literatura y exilio¦Maeztu, María de¦4000693661¦Renacimiento editori¦20,80€¦21,90€¦Libro¦9788418387036¦1341196.11¦Rústico¦Los cuatro vientos¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
370¦Corazón de fénix¦García-Vaquero Sanz, Susana¦4000693585¦Babidi-Bú¦14,21€¦14,96€¦Libro¦9788418017377¦1340879.27¦Rústico¦Ginko¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 9 años
371¦Legislación básica de Derecho Internacional público¦Aavv¦A000500090¦Tecnos¦38,00€¦40,00€¦Libro¦9788430980222¦1341773.31¦Rústico¦¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Derecho
372¦Scientifica historica¦Clegg, Brian¦A000521194¦Blume¦23,65€¦24,90€¦Libro¦9788418075483¦1341453.12¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias naturales
373¦Covid-19. La pandemia que no debería haber sucedido jamás y cómo detener la siguiente¦Mackenzie, Debora¦4000693289¦RBA¦17,10€¦18,00€¦ Libro¦9788491875888¦1338772.33¦Rústico¦Divulgación¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias naturales
374¦Tinta. Dibujo y composición para narradores visuales¦Mateu-Mestre, Marcos¦4000665767¦Anaya Multimedia¦21,80€¦22,95€¦Libro¦9788441542754¦1342731.57¦ Rústico¦Espacio de diseño¦¦Inicio \ Libros \ Libros de Estilo de vida y Salud \ Estilo de vida y manualidades
375¦Cartas de amor a Jenny Colon¦Nerval, Gérard De¦A000132113¦Wunderkammer¦16,62€¦17,50€¦Libro¦9788412166019¦1341557.37¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
376¦Quadernet d'escriptura divertida vol. 3¦Capdevila, Olga¦4000669007¦Blackie Books¦12,25€¦12,90€¦Libro¦9788418187193¦1341540.65¦Rústico¦¦¦Inicio \ Libros infantiles \ Libros de manualidades y entretenimiento \ Manualidades y entretenimientos
377¦Quiero ser como tú!¦Aavv¦A000500090¦Babidi-Bú¦13,25€¦13,95€¦Libro¦9788418297304¦1342628.45¦¦La mirada de Daniel¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
378¦Experimenta con la ciéncia¦Heras, Carlos¦4000693840¦Horsori¦17,57€¦18,50€¦Libro¦9788412051995¦1342389.20¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología
379¦Crush cavernícola¦Ferry, Beth¦4000693900¦Picarona¦13,30€¦14,00€¦Libro¦9788491453901¦1342773.36¦¦ Picarona Infantil¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 9 años
380¦Ara ja ho saps mare...¦Villalbí Anglès, Jordi¦4000693472¦Cossetània¦9,50€¦10,00€¦Libro¦9788416342402¦1340157.29¦Rústico¦Quórum llibres¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias naturales
381¦L'adversari¦Carrère, Emmanuel¦A000037521¦Anagrama¦17,95€¦18,90€¦Libro¦9788433915849¦1339380.78¦Rústico¦Llibres Anagrama¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
382¦La Isla de las musas¦García Peña, Verónica¦4000693542¦Suma¦17,00€¦17,90€¦Libro¦9788491294986¦1340602.24¦Rústico¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
383¦Un regalo equivocado¦Herraiz Pérez, Ana¦4000693964¦Babidi-Bú¦13,25€¦13,95€¦Libro¦9788418017728¦1343107.44¦Cartoné¦¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
384¦Animales¦Yoyo¦A000556761¦Yoyó¦8,50€¦8,95€¦Libro¦9788408228301¦1339045.31¦¦Aprendo¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 3 años
385¦La muerte que respiras¦Nieva, Lola P.¦4000657312¦Martínez Roca¦16,05€¦16,90€¦Libro¦9788427047150¦1331927.23¦Rústico¦MR Novela histórica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
386¦Mi primer gran libro del tiempo¦Seve, Karen De¦4000693285¦National Geographic¦15,20€¦16,00€¦Libro¦9788482987804¦1338762.64¦Cartoné¦Kids ¦¦Inicio \ Libros infantiles \ Libros para aprender \ Medio natural
387¦Pack de Rasi rockera¦Oro, Begoña¦A000135756¦SM¦16,10€¦16,95€¦Libro¦9788413186924¦1342238.28¦Rústico¦Barco de vapor serie blanca¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
388¦Legislación laboral básica¦Aavv¦A000500090¦Tecnos¦18,05€¦19,00€¦Libro¦9788430980192¦1341781.93¦Rústico¦¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Derecho
389¦Fernando Buesa una biografía política¦Mateo, Eduardo¦4000678526¦Libros de la Catarat¦17,10€¦18,00€¦Libro¦9788413520285¦1343092.76¦Rústico¦Investigación y debate¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
390¦Esto es una despedida¦Jotadé, Irene¦4000694230¦Anaya Multimedia¦14,15€¦14,90€¦Libro¦9788441542631¦ 1344428.01¦Cartoné¦¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos
391¦¡Estudiar puede ser divertido!¦Aavv¦A000500090¦Anaya Multimedia¦18,95€¦19,95€¦Libro¦9788441543034¦1334806.20¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología
392¦L'Ermita¦Chenevière, Dom Étienne¦4000694043¦Editorial Claret¦9,31€¦9,80€¦ Libro¦9788491362289¦1343496.29¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
393¦Pequeño Montessori. Los colores¦Aavv¦A000500090¦Timun Mas¦14,20€¦14,95€¦Libro¦9788408221272¦1339059.86¦¦Montessori¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 3 años
394¦ETA y la conspiración de la heroína¦García Varela, Pablo¦4000693876¦Libros de la Catarat¦17,57€¦18,50€¦Libro¦9788413520544¦1342593.76¦¦Mayor¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
395¦Mamá te cuento… qué hacen los dinosaurios¦Dziubak, Emilia¦4000674781¦Macro¦11,30€¦11,90€¦Libro¦9788417080655¦1343910.33¦¦Junior¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
396¦Tengo algo que contaros¦Galán, Bea¦4000693362¦Destino¦12,25€¦12,90€¦Libro¦9788423358120¦1339149.95¦Rústico¦Imago mundi¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología
397¦Almáciga¦Sánchez, María¦4000671728¦Lonely Planet¦20,80€¦21,90€¦Libro¦9788408226017¦1331829.43¦Cartoné¦Singulares¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos
398¦Almas que necesitan ayuda para ir a la luz¦Sammartino, Sarita¦4000671317¦Kepler¦n/a¦15,00€¦Libro¦9788416344468¦1341841.09¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias naturales
399¦Manual de Derecho Mercantil¦Broseta Pont, Manuel¦A000029272¦Tecnos¦45,60€¦48,00€¦Libro¦9788430979851¦1342724.44¦Rústico¦Biblioteca universitaria¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Derecho
400¦Encuentros con el silencio¦Zarco, Julio¦A000642451¦Desclée de Brouwer¦10,45€¦11,00€¦Libro¦9788433031099¦1343911.77¦¦A los cuatro vientos¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
401¦Si arriba l'hivern digueu-li que no hi soc¦Ciraolo, Simona¦4000664145¦Andana¦14,72€¦15,50€¦Libro¦9788417497729¦1341743.72¦¦Àlbums il·lustrats¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
402¦Las Campanas de Santiago¦San Sebastián, Isabel¦A000516717¦Plaza & Janés¦21,75€¦22,90€¦Libro¦9788401023200¦1340599.86¦Cartoné¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
403¦Manual para mujeres de la limpieza¦Berlin, Lucia¦4000663344¦Debolsillo¦10,40€¦10,95€¦Libro¦9788466342810¦1340604.16¦Rústico¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
404¦De mala lluna¦Godbout, Geneviève¦4000677260¦Tramuntana¦12,35€¦13,00€¦Libro¦9788417303792¦1343103.66¦Cartoné¦¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
405¦Frozen. Mini-Libroaventuras¦Disney¦A000522614¦Disney¦9,45€¦9,95€¦Libro¦9788499519555¦1339218.19¦¦Mini-Libroaventuras¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 3 años
406¦La Sabana (Català)¦Arrhenius, Ingela P.¦4000662505¦Coco Books¦10,45€¦11,00€¦Libro¦9788412103373¦1341494.76¦Cartoné¦¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
407¦Vidas en positivo¦Asensio, Ana¦4000693462¦B de Bolsillo¦12,30€¦12,95€¦Libro¦9788413142289¦1339999.25¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología
408¦El pequeño Montessori en casa¦Davies, Simone¦4000693356¦Ariel¦18,90€¦19,90€¦Libro¦9788434432895¦1339161.56¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología
409¦La inteligencia artificial en la medicina del tercer milenio¦López Farré, Antonio¦4000690007¦Guillermo Escolar¦11,40€¦12,00€¦Libro¦9788418093500¦1343044.37¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias naturales
410¦La Sabana¦Arrhenius, Ingela P.¦4000662505¦Coco Books¦10,45€¦11,00€¦Libro¦9788412103366¦1341492.85¦Cartoné¦¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 3 años
411¦Las personas: la clave para competir¦Prado Prado, José Carlos¦4000693942¦Pirámide¦14,72€¦15,50€¦Libro¦9788436842746¦1343025.90¦Rústico¦¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Empresa
412¦1001 curiosidades palabras y expresiones del español¦Fundéu¦4000693454¦Santillana - RAE¦17,00€¦17,90€¦Libro¦9788418006517¦1340016.12¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
413¦Todo es de color¦Estellon, Pascale¦A000542456¦Maeva¦23,65€¦24,90€¦Libro¦9788417708818¦1342962.80¦¦Libros para los que aman los libros¦¦Inicio \ Libros \ Libros de Arte, Cine y Música
414¦Los Dinosaurios¦Bédoyère, Camilla¦A000552197¦SM¦17,05€¦17,95€¦Libro¦9788413184029¦ 1342229.22¦Cartoné¦¦¦Inicio \ Libros infantiles \ Libros para aprender \ Medio social y cultural
415¦Posturas¦Morris, Desmond¦A000128610¦Blume¦26,60€¦28,00€¦Libro¦9788418075353¦1341459.85¦¦¦¦Inicio \ Libros \ Libros de Arte, Cine y Música
416¦Los tigres no pueden esperar eternamente¦Fides, Sonia¦4000693636¦Tres Hermanas¦17,10€¦18,00€¦Libro¦9788412229912¦1341150.12¦Rústico¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
417¦Una Europa de bajas emisiones¦Aavv¦A000500090¦Lonely Planet¦20,42€¦21,50€¦Libro¦9788408224587¦1339057.92¦Rústico¦Viaje y aventura¦¦Inicio \ Libros \ Guias de viaje
418¦Peter Pan¦Barrie, J.M.¦A000508376¦Alma¦12,30€¦12,95€¦Libro¦9788418008146¦1341535.38¦ Cartoné¦Clásicos ilustrados¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
419¦Un año de fantasía¦Arjona, Juan¦A000647485¦SM¦14,19€¦14,94€¦Libro¦9788413185750¦1342832.74¦Cartoné¦¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
420¦El gran libro de la tierra¦Baumann, Anne-Sophie¦A000521766¦SM¦20,90€¦22,00€¦Libro¦9788413183121¦1342823.72¦Cartoné¦¦¦Inicio \ Libros \ Novedades en libros
421¦Jack el destripador en España¦¦¦La Felguera¦17,10€¦18,00€¦Libro¦9788412044294¦1341560.73¦Troquelado¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
422¦Calendario Montessori 2021¦Florsdefum, Anna¦4000693371¦Timun Mas¦13,25€¦13,95€¦Libro¦9788408231523¦1340792.42¦¦¦¦Inicio \ Libros infantiles \ Varios \ Varios
423¦Filología Neotestamentaria 53. vol XXXIII¦Peláez, Jesús¦4000680146¦Herder¦38,00€¦40,00€¦Libro¦9788425444951¦1343942.44¦¦¦¦Inicio \ Libros infantiles \ Libros para aprender
424¦Ley Orgánica del Poder Judicial 25ed.¦Montero Aroca, Juan¦A000126037¦Tirant lo blanch¦6,55€¦6,90€¦Libro¦9788413555959¦1342668.37¦¦¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Derecho
425¦My Hero Academia 22¦Horikoshi, Kohei¦4000668488¦Planeta Cómic¦6,60€¦6,95€¦Libro¦9788413411002¦1339106.85¦Rústico¦Manga Shonen¦¦Inicio \ Libros \ Cómic
426¦Arteterapia. Mi carta de colores personalizada¦Aavv¦A000500090¦Hachette¦9,45€¦9,95€¦Libro¦9788417586690¦1341050.47¦Rústico¦¦¦Inicio \ Libros \ Libros de Estilo de vida y Salud \ Estilo de vida y manualidades
427¦La rebelión del talento¦Bánfalvi Kam, Paulina¦4000693577¦Aljibe¦25,65€¦27,00€¦Libro¦9788497008815¦1340901.34¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología
428¦Personal laboral fix de tècnic/a especialista en educació infantil de la Generalitat de Catalunya. Test de la part específica¦Aavv¦A000500090¦Mad¦19,00€¦20,00€¦Libro¦9788414238974¦1341281.85¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología
429¦Cómo confeccionar nóminas y seguros sociales 2020¦Ferrer López, Miguel Ángel¦A000524832¦Deusto¦52,20€¦54,95€¦Libro¦9788423431595¦1331930.76¦Rústico¦¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Derecho
430¦Derecho romano. El arte de lo bueno y de lo justo¦Castresana, Amelia¦4000674241¦Tecnos¦20,90€¦22,00€¦Libro¦9788430979653¦1342715.41¦Rústico¦Biblioteca universitaria¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Derecho
431¦Nick Cave: Letras¦Cave, Nick¦A000040998¦Libros del Kultrum¦23,70€¦24,95€¦Libro¦9788412184204¦1343073.29¦Rústico¦¦¦Inicio \ Libros \ Libros de Arte, Cine y Música
432¦A Boy Walking. Bob Dylan y el Folk Revival de los sesenta¦Albarrán Ligero, Jesús¦4000693366¦Fundación J.M. Lara¦20,90€¦22,00€¦Libro¦9788417453503¦1339130.07¦¦¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos
433¦No et tallis demana la paraula¦Ruscalleda Nadal, Toni¦4000694078¦La Gamberra¦19,00€¦20,00€¦Libro¦9788412216103¦1343571.52¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
434¦Cultura japonesa: pensamiento y religión¦Lanzaco Salafranca, Federico¦A000627912¦Satori¦24,70€¦26,00€¦Libro¦9788417419554¦1343116.45¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
435¦Felix Et la source invisible¦Schimitt, Eric Emmanuel¦4000693747¦Livre de Poche¦10,40€¦10,95€¦Libro¦9782253077688¦1341728.93¦¦¦¦Inicio \ Libros
436¦Lucy y Andy Neandertal: Duro de roer¦Brown, Jeffrey¦A000633155¦El Paseo¦16,15€¦17,00€¦Libro¦9788412140828¦1341162.60¦Rústico¦De 9 a 99¦¦Inicio \ Libros \ Cómic
437¦Traviesa Girls¦Andrés, José Carlos¦A000556627¦Jaguar¦13,77€¦14,50€¦Libro¦9788416082469¦1341169.79¦Cartoné¦Miau junior¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
438¦La maleta. Contes no misògins¦Camprubí Vendrell, Margarida¦4000693605¦Voliana¦15,20€¦16,00€¦Libro¦9788412185287¦1341021.22¦Rústico¦Voliac¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
439¦Filosofía de la medicina¦Saborido Alejandro, Cristian¦4000693615¦Tecnos¦15,20€¦16,00€¦Libro¦9788430978939¦1341055.75¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
440¦Derecho financiero y tributario¦Merino Jara, Isaac¦A000122325¦Tecnos¦33,25€¦35,00€¦Libro¦9788430979776¦1341768.05¦Rústico¦¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Derecho
441¦Curso de Derecho Financiero y Tributario¦Martín Queralt, Juan¦A000526171¦Tecnos¦51,30€¦54,00€¦Libro¦9788430979738¦1341759.97¦Rústico¦¦¦Inicio \ Libros \ Libros de Economía, Empresa y Derecho \ Derecho
442¦Flors del carrer¦Gaddy, K.R.¦4000693803¦Bambú¦9,02€¦9,50€¦Libro¦9788483436080¦1342137.77¦Rústico¦¦¦Inicio \ Libros infantiles \ Literatura juvenil
443¦Desobediència i democrècia¦Zinn, Howard¦A000192208¦Sembra¦12,82€¦13,50€¦Libro¦9788416698516¦1342405.39¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
444¦El siglo del populismo¦Rosanvallon, Pierre¦A000627066¦Galaxia Gutenberg¦19,95€¦21,00€¦Libro¦9788418218675¦1338800.48¦Rústico¦Ensayo¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
445¦Cuando mi corazón calma¦Gonzalo Marrodán, José Luis¦4000693841¦Sentir¦14,21€¦14,96€¦Libro¦9788426729804¦1342440.11¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología
446¦Pepita¦Carbonell, Pablo¦A000163858¦Booket¦9,45€¦9,95€¦Libro¦9788423357659¦1331936.80¦Rústico¦Novela¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
447¦Dibujo Kawaii¦Jezewski, Mayumi¦4000694211¦Drac¦11,87€¦12,50€¦Libro¦9788498746617¦1344245.75¦Rústico¦¦¦Inicio \ Libros \ Libros de Arte, Cine y Música
448¦El talón de hierro¦London, Jack¦A000106849¦Cátedra¦16,15€¦17,00€¦Libro¦9788437641461¦1344414.88¦Rústico¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas
449¦Ariadna y el manual para convocar casualidades¦Russo, Fran¦4000668136¦Planeta¦16,05€¦16,90€¦Libro¦9788408232407¦1339065.67¦Rústico¦Autores españoles e iberoamericanos¦¦Inicio \ Libros
450¦Europa 28 mujeres escriben sobre el futuro de Europa¦Aavv¦A000500090¦Galaxia Gutenberg¦19,95€¦21,00€¦Libro¦9788417971540¦1341526.29¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
451¦El drama de Varsovia¦Granzow de la Cerda, Casimiro¦4000693347¦Espasa¦18,90€¦19,90€¦Libro¦9788467058369¦1339203.18¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
452¦¿Qué pasó en aquellos nueve meses?¦Ortega, Esperanza¦A000135982¦A Buen Paso¦13,30€¦14,00€¦Libro¦9788417555382¦1341585.08¦Cartoné¦Ilustrados¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
453¦Pioneras del feminismo¦Ferrer, Sandra¦4000693860¦Ático de los Libros¦18,90€¦19,90€¦Libro¦9788418216039¦1342503.39¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
454¦Los Vengadores. Ms. Marvel. Puños de furia¦Marvel¦A000625505¦Disney¦8,50€¦8,95€¦Libro¦9788416914869¦1339117.99¦Rústico¦Mislibros¦¦Inicio \ Libros infantiles \ Literatura infantil \ A partir de 5 años
455¦El Baix Empordà dibuixat¦Alemán Calatayud, Sarai¦4000693608¦Voliana¦19,00€¦20,00€¦Libro¦9788412076967¦1341015.47¦Rústico¦Brots¦¦Inicio \ Libros \ Libros de Arte, Cine y Música
456¦Color animal¦Figueras, Emmanuelle¦A000638622¦Zahorí Ideas¦18,00€¦18,95€¦Libro¦9788417374648¦1339361.92¦Cartoné¦¦¦Inicio \ Libros infantiles \ Libros para aprender \ Medio natural
457¦Vampiros, príncipes del abismo¦Sanz López, Juan Antonio¦4000693589¦Arco Press¦18,95€¦19,95€¦Libro¦9788417828455¦1340977.10¦¦Enigma¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas
