¦Titol¦Autor¦Autor_id¦Editorial¦Preu_soci¦Preu_Public¦Tipus_Producte¦EAN¦Ref_Abacus¦Encuadernacio¦Coleccio¦Materia¦Ruta¦Data
116¦Cuadernos Blackie Books 9¦López Valle, Daniel¦4000653951¦Blackie Books¦12,25€¦12,90€¦Libro¦9788418187087¦1335386.46¦¦¦¦Inicio \ Libros \ Libros de Estilo de vida y Salud¦2020-11-06
117¦Antígona¦¦¦¦13,30€¦14,00€¦ Material complementario de texto¦9788482645520¦0955484.97¦¦Clàsics de Grècia i Roma¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
118¦El río baja sucio¦Trueba, David¦A000180861¦Siruela¦14,15€¦14,90€¦Libro¦9788417996093¦1313512.23¦Rústico¦Las tres edades¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
119¦Tierra¦Moreno, Eloy¦A000643295¦Ediciones B¦18,90€¦19,90€¦Libro¦9788466664745¦1320337.65¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
120¦El Silencio De La Ciudad Blanca¦García Sáenz de Urturi, Eva¦4000654394¦Booket¦9,45€¦9,95€¦Libro¦9788408223160¦1322895.74¦¦Crimen y Misterio¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
121¦L'alegria que passa¦¦¦¦9,45€¦9,95€¦Material complementario de texto¦9788424664848¦1306538.48¦¦La Clau Mestra¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
122¦Y Julia Retó A Los Dioses¦Posteguillo, Santiago¦A000625212¦Planeta¦21,75€¦22,90€¦Libro¦9788408224693¦1325832.44¦Cartoné¦Autores españoles e iberoamericanos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
123¦Sàpiens. Una Breu Història De La Humanitat¦Harari, Noah Yuval¦4000658031¦Edicions 62¦18,90€¦19,90€¦Libro¦9788429775174¦1160074.54¦Rústico¦Llibres a l'abast¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
124¦Gina¦Climent, Maria¦4000688472¦L'Altra¦17,00€¦17,90€¦Libro¦9788412006957¦1314532.66¦Rústico¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
125¦L'esperit del temps¦Domínguez, Martí¦A000055313¦Proa¦18,52€¦19,50€¦Libro¦9788475887753¦1306560.87¦¦A tot vent¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
126¦Follem?¦Olid, Bel¦A000646098¦Bridge¦17,10€¦18,00€¦Libro¦9788416670444¦1306543.75¦¦¦¦Inicio \ Libros \ Libros de Estilo de vida y Salud \ Bienestar y salud¦2020-11-06
127¦Dones que no perdonen¦Läckberg, Camilla¦A000620253¦Amsterdam¦17,10€¦18,00€¦Libro¦9788417918262¦1334151.92¦¦Novel.la¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
128¦Gran Historia Visual De La Filosofía¦Tanaka, Masato¦4000690928¦Blackie Books¦19,95€¦21,00€¦Libro¦9788417552763¦1323257.79¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
129¦Lazarillo de Tormes¦¦¦¦9,45€¦9,95€¦Material complementario de texto¦9788424663209¦1256140.84¦¦La llave maestra¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
130¦La magia de ser nosotros¦Benavent, Elisabet¦4000654311¦Debolsillo¦9,45€¦9,95€¦Libro¦9788466343190¦1215627.51¦¦Best Seller¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
131¦La Plaça del diamant¦¦¦¦10,40€¦10,95€¦Material complementario de texto¦9788473292115¦1167211.00¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
132¦Boulder¦Baltasar, Eva¦A000630372¦Club Editor¦16,10€¦16,95€¦Libro¦9788473292573¦1328672.05¦Rústico¦Club dels novel·listes¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
133¦L'alegria que passa. El jardí abandonat¦¦¦¦10,40€¦10,95€¦Material complementario de texto¦9788415192572¦100025257.82¦¦Eines¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
134¦Bessons, Els¦¦¦¦13,30€¦14,00€¦Material complementario de texto¦9788492405459¦0945632.66¦¦Aetas¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
135¦One piece 1¦Oda, Eiichiro¦A000620453¦Planeta de Agostini¦6,60€¦6,95€¦Libro¦9788468471525¦1103432.80 ¦¦Manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
136¦El amor según Mafalda¦Quino¦A000501449¦Lumen¦12,25€¦12,90€¦Libro¦9788426409300¦1335822.90¦¦¦¦Inicio \ Libros \ Cómic¦2020-11-06
137¦Les Dones Valentes¦Feixas Torras, Txell¦4000691761¦Ara Llibres¦16,62€¦17,50€¦Libro¦9788417804329¦ 1328778.80¦¦Pausa¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
138¦Guillem¦Cadenes, Núria¦A000632530¦Amsterdam¦17,00€¦17,90€¦Libro¦9788417918194¦1324964.47¦¦Novel.la¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
139¦Las hijas de la villa de las telas¦Jacobs, Anne¦4000672465¦Plaza & Janés¦19,85€¦20,90€¦Libro¦9788401021688¦1265225.29¦¦Éxitos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
140¦Lectura fácil¦Morales, Cristina¦4000652874¦Anagrama¦18,90€¦19,90€¦Libro¦9788433998644¦1273050.54¦¦Narrativas hispánicas¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
141¦El vigilant en el camp de sègol¦¦¦¦9,45€¦9,95€¦Material complementario de texto¦9788496863217¦762049.37¦¦Labutxaca¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
142¦Mujeres Que No Perdonan¦Läckberg, Camilla¦A000620253¦Planeta¦18,05€¦19,00€¦Libro¦9788408229612¦1331889.93¦Cartoné¦Planeta Internacional¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
143¦Feliçment, jo sóc una dona¦¦¦¦11,35€¦11,95€¦Material complementario de texto¦9788415954446¦1205847.82¦¦Educació 62¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
144¦Segunda antología de poesía española¦¦¦¦11,35€¦11,95€¦Material complementario de texto¦9788424652760¦1082263.77¦¦La llave maestra¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
145¦Aloma¦¦¦¦10,40€¦10,95€¦Material complementario de texto¦9788492672271¦762780.33¦¦Educació 62¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
146¦Illa del tresor, L'¦¦¦¦20,90€¦22,00€¦Material complementario de texto¦9788467903652¦0928795.26¦¦¦¦Inicio \ Libros \ Cómic¦2020-11-06
147¦Barcelona Suites¦Diversos autors¦4000655037¦Univers¦15,67€¦16,50€¦Libro¦9788417868000¦1298862.54¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
148¦Niño con el pijama de rayas, El¦¦¦¦9,45€¦9,95€¦Material complementario de texto¦9788498382549¦846799.37¦¦Letras de bolsillo¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
149¦Laura a la ciutat dels sants¦¦¦¦12,30€¦12,95€¦Material complementario de texto¦9788415954651¦1295246.96¦¦Educació 62¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
150¦Mecanoscrit del segon origen (amb recurs digital)¦¦¦¦11,35€¦11,95€¦Material complementario de texto¦9788415192879¦1051777.72¦¦Educació 62¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
151¦Crims amb Carles Porta¦Aavv¦A000500090¦La Campana¦17,00€¦17,90€¦Libro¦9788416863679¦1325580.57¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
152¦El mensaje de Pandora¦Sierra, Javier¦A000171831¦Planeta¦15,10€¦15,90€¦Libro¦9788408232032¦1333853.04¦¦Autores españoles e iberoamericanos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
153¦Unorthodox. Mi verdadera historia¦Feldman, Deborah¦4000692608¦Lumen¦19,85€¦20,90€¦Libro¦9788426409430¦1335645.79¦¦Narrativa¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
154¦La pell freda¦¦¦¦15,10€¦15,90€¦Material complementario de texto¦9788416863310¦30922.83¦¦Toc de ficció¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
155¦Ara que estem junts¦¦¦¦9,45€¦9,95€¦Material complementario de texto¦9788499308593¦1082297.92¦¦Labutxaca¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
156¦Luces de bohemia¦¦¦¦10,54€¦11,10€¦Material complementario de texto¦9788468244600¦1212116.50¦¦¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
157¦El mal de Corcira¦Silva, Lorenzo¦A000172044¦Destino¦20,80€¦21,90€¦Libro¦9788423357567¦1331905.06¦Cartoné¦Áncora y Delfin¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
158¦Guardián entre el centeno, El¦¦¦¦10,45€¦11,00€¦Material complementario de texto¦9788420674209¦0889897.04¦¦Literatura¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
159¦Alegría¦Vilas, Manuel¦A000526312¦Planeta¦20,42€¦21,50€¦Libro¦9788408217855¦¦Cartoné¦Autores españoles e iberoamericanos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
160¦Terra alta¦Cercas, Javier¦A000041580¦Planeta¦20,80€¦21,90€¦Libro¦9788408217848¦¦Cartoné¦Autores españoles e iberoamericanos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
161¦Al final t'agradaré¦Roca, Maria Mercè¦A000507418¦Rosa dels Vents¦17,95€¦18,90€¦Libro¦9788417909055¦1320192.38¦Rústico¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
162¦Mil Besos Prohibidos¦Ónega Salcedo, Sonsoles¦A000639341¦Planeta¦19,85€¦20,90€¦Libro¦9788408227830¦1333396.29¦Cartoné¦Autores españoles e iberoamericanos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
163¦El cor quiet¦¦¦¦8,50€¦8,95€¦Material complementario de texto¦9788415954439¦1204901.63¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
164¦El negociado del yin y el yang¦Mendoza, Eduardo¦A000121844¦Seix Barral¦19,85€¦20,90€¦Libro¦9788432235870¦1314167.62¦¦Biblioteca Breve¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
165¦La lección de August¦¦¦¦14,20€¦14,95€¦Material complementario de texto¦9788415594024¦100019942.44¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
166¦Antologia de la poesia catalana¦¦¦¦10,35€¦10,90€¦Material complementario de texto¦9788417406448¦1243755.87¦¦¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
167¦Ca la Wenling¦Ruiz Palà, Gemma¦4000690902¦Proa¦19,00€¦20,00€¦Libro¦9788475888200¦1323080.09¦¦A tot vent¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
168¦Luces de bohemia¦¦¦¦9,45€¦9,95€¦Material complementario de texto¦9788424661397¦1205415.63¦¦La llave maestra¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
169¦El niño con el pijama de rayas¦¦¦¦13,30€¦14,00€¦Material complementario de texto¦9788498380798¦301908.14¦¦Narrativa¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
170¦Aigües encantades¦¦¦¦10,40€¦10,95€¦Material complementario de texto¦9788492672431¦788947.23 ¦¦Educació 62¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
171¦A soles¦Aavv¦A000500090¦Angle¦15,15€¦15,95€¦Libro¦9788418197079¦1334597.31¦¦Inspira¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología¦2020-11-06
172¦A Corazón Abierto¦Lindo, Elvira¦A000105023¦Seix Barral¦19,85€¦20,90€¦Libro¦9788432236365¦1325950.41¦Rústico¦Biblioteca Breve¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
173¦El crit¦Busquets, Blanca¦A000531945¦Proa¦17,57€¦18,50€¦Libro¦9788475887951¦1315066.12¦¦A tot vent¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
174¦Narracions¦¦¦¦10,40€¦10,95€¦Material complementario de texto¦9788415192541¦1039663.80¦¦Educació 62¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
175¦Historia de una escalera¦Buero Vallejo, Antonio¦A000030078¦Austral¦9,45€¦9,95€¦Libro¦9788467050394¦1205564.65¦¦Educación¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
176¦Nits d'estiu¦Aavv¦A000500090¦Univers¦17,10€¦18,00€¦Libro¦9788417868710¦1336976.05¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
177¦Destrossa aquest diari¦Smith, Keri¦A000651078¦Columna Edicions¦10,40€¦10,95€¦Libro¦9788466423007¦1205830.84¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología¦2020-11-06
178¦Poder contar-ho¦Torrent, Ferran¦A000505940¦Columna Edicions¦19,95€¦21,00€¦Libro¦9788466425216¦1306726.30¦¦Clàssica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
179¦A Propósito De Nada¦Allen, Woody¦A000004934¦Alianza¦18,52€¦19,50€¦Libro¦9788491819950¦1333686.95¦¦Libros singulares¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
180¦Historia de una gaviota y del gato¦¦¦¦11,40€¦12,00€¦Material complementario de texto¦9788472237964¦22647.71¦¦Andanzas¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
181¦Los Ritos Del Agua¦García Sáenz de Urturi, Eva¦4000654394¦Booket¦9,45€¦9,95€¦Libro¦9788408223177¦1322887.27¦¦Crimen y Misterio¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
182¦El pont dels jueus¦Gironell, Martí¦A000600993¦Columna Edicions¦17,95€¦18,90€¦Libro¦9788466427036¦1337512.29¦Rústico¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
183¦Yo, Julia¦Posteguillo, Santiago¦A000625212¦Planeta¦21,75€¦22,90€¦Libro¦9788408197409¦1265501.49¦¦Autores españoles e iberoamericanos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
184¦Los asquerosos¦Lorenzo, Santiago¦A000639636¦Blackie Books¦19,95€¦21,00€¦Libro¦9788417059996¦1262520.81¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
185¦La desaparición de Stephanie Mailer¦Dicker, Joël¦4000653959¦Alfaguara¦21,75€¦22,90€¦Libro¦9788420432472¦1238195.31¦¦Literaturas¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
186¦Las bicicletas son para el verano¦¦¦¦12,11€¦12,75€¦Material complementario de texto¦9788431637392¦59716.70¦¦¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
187¦Bruixa De Dol (1977-1979)¦¦¦¦9,45€¦9,95€¦Material complementario de texto¦9788415954736¦1334299.18¦¦Educació 62¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
188¦El legado de la villa de las telas¦Jacobs, Anne¦4000672465¦Debolsillo¦9,45€¦9,95€¦Libro¦9788466351386¦1335616.66¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
189¦Cos¦Tokarczuk, Olga¦A000520242¦Rata¦19,85€¦20,90€¦Libro¦9788416738496¦1314941.55¦¦rata/0¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
190¦Sidi¦Pérez-Reverte, Arturo¦A000624586¦Alfaguara¦19,85€¦20,90€¦Libro¦9788420435473¦ 1307621.13¦¦Hispánica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
191¦La Fundación¦¦¦¦9,45€¦9,95€¦Material complementario de texto¦9788467060003¦1333866.50¦¦Educación ¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
192¦La Llibertat Interior¦Hernàndez, Gaspar¦A000642223¦Columna Edicions¦15,10€¦15,90€¦Libro¦9788466426237¦1324381.38¦Cartoné¦No ficció¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología¦2020-11-06
193¦Eixamplant l'esquerda¦¦¦¦14,25€¦15,00€¦Llibre¦9788418022494¦1338180.39¦Rústico¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
194¦El destino de los héroes¦Lloréns, Chufo¦A000625940¦Grijalbo¦22,70€¦23,90€¦Libro¦9788425358210¦1320263.17¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
195¦Filles d'una nova era¦Korn, Carmen¦4000691345¦Columna Edicions¦20,80€¦21,90€¦Libro¦9788466426336¦1328120.66¦¦Clàssica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
196¦La Fundación¦¦¦¦8,50€¦8,95€¦Material complementario de texto¦9788467033335¦373855.75¦¦Nueva Austral¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
197¦La teva ombra¦Nopca, Jordi¦A000648921¦Proa¦19,00€¦20,00€¦Libro¦9788475888002¦1316537.62¦¦A tot vent¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
198¦La casa de Bernarda Alba¦¦¦¦10,16€¦10,70€¦Material complementario de texto¦9788431685034¦794651.03¦¦¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
199¦Incondicional¦Defreds¦4000664356¦Espasa¦15,10€¦15,90€¦Libro¦9788467056716¦1314219.30¦Cartoné¦Poesía¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
200¦¿Quién eres?¦Maxwell, Megan¦A000638471¦Esencia¦16,05€¦16,90€¦Libro¦9788408229629¦1333838.58¦¦Contemporánea¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
201¦Bicicletas son para el verano, Las¦¦¦¦8,50€¦8,95€¦Material complementario de texto¦9788467035469¦0893912.15¦¦Teatro¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
202¦Les De L'hoquei: L'estiu Que Ens Va Fer Créixer¦Anglada, Ana¦4000691480¦Rosa dels Vents¦16,05€¦16,90€¦Libro¦9788417909475¦1326914.03¦Rústico¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
203¦El camino¦Delibes, Miguel¦A000052111¦Austral¦9,45€¦9,95€¦Libro¦9788423355501¦1286253.98¦¦Educación¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
204¦El laberinto de los espíritus¦Ruiz Zafón, Carlos¦A000513023¦Booket¦12,30€¦12,95€¦Libro¦9788408195252¦1258728.45¦¦Biblioteca Carlos Ruiz Zafón¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
205¦Detective Conan 4 (n.e.)¦Aoyama, Gosho¦A000192777¦Planeta de Agostini¦11,35€¦11,95€¦Libro¦9788468477022¦0950796.07 ¦¦¦¦Inicio \ Libros \ Cómic¦2020-11-06
206¦Bola de Drac Super 2¦Toriyama, Akira¦A000624068¦Planeta de Agostini¦7,55€¦7,95€¦Libro¦9788491468301¦1258941.49¦¦Manga¦¦Inicio \ Libros \ Cómic¦2020-11-06
207¦Un perfecto caballero¦Eyre, Pilar¦A000060888¦Planeta¦19,85€¦20,90€¦Libro¦9788408215615¦1308801.08¦Cartoné¦Autores españoles e iberoamericanos¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
208¦Finales que merecen una historia¦Espinosa, Albert¦A000625686¦Grijalbo¦17,00€¦17,90€¦Libro¦9788425355899¦1261694.20 ¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
209¦El tatuador d'Auschwitz¦Morris, Heather¦4000684584¦Amsterdam¦18,52€¦19,50€¦Libro¦9788416743742¦1280635.06¦¦Novel.la¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
210¦El abuelo que volvió para salvar el mundo¦Jonasson, Jonas¦A000648437¦Salamandra¦19,00€¦20,00€¦Libro¦9788498389432¦1283623.06¦¦Narrativa¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
211¦Serotonina¦Houellebecq, Michel¦A000505784¦Anagrama¦18,90€¦19,90€¦Libro¦9788433980229¦1276512.16¦¦Panorama de Narrativas¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
212¦El conte de la serventa¦Atwood, Margaret¦A000013828¦Quaderns Crema¦19,00€¦20,00€¦Libro¦9788477275886¦1235460.28¦¦Biblioteca Mínima¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
213¦El fibló¦Soler, Sílvia¦A000539444¦Columna Edicions¦19,47€¦20,50€¦Libro¦9788466424677¦1276154.25¦¦Clàssica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
214¦El fill de l'italià¦Nadal, Rafel¦A000644055¦Columna Edicions¦20,80€¦21,90€¦Libro¦9788466424820¦1280513.36¦¦Clàssica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
215¦Hijas de una nueva era¦Korn, Carmen¦4000691345¦Planeta¦20,80€¦21,90€¦Libro¦9788408224655¦1325850.21¦¦Planeta Internacional¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
216¦Palabras que tú entenderás¦Bosch, Xavier¦A000536945¦Destino¦19,95€¦21,00€¦Libro¦9788423356003¦1306357.05¦¦Áncora y Delfin¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
217¦L' art de portar gavardina¦Pàmies, Sergi¦A000138474¦Quaderns Crema¦13,30€¦14,00€¦Libro¦9788477275992¦1256524.36¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
218¦Seguiré els teus passos¦Santos, Care¦A000167298¦Columna Edicions¦19,85€¦20,90€¦Libro¦9788466426299¦1328119.13¦¦Clàssica¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
219¦Cel no és per a tothom, El¦Rojals, Marta¦A000643430¦Anagrama¦21,75€¦22,90€¦Libro¦9788433915627¦1256522.44¦¦Llibres Anagrama¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
220¦After. Ànimes perdudes¦Todd, Anna¦4000658584¦Labutxaca¦8,50€¦8,95€¦Libro¦9788417420017¦1242256.39¦¦¦¦Inicio \ Libros infantiles \ Literatura juvenil¦2020-11-06
221¦Los colores del incendio¦Lemaitre, Pierre¦4000652863¦Salamandra¦19,00€¦20,00€¦Libro¦9788498389364¦1283279.79¦¦Narrativa¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
222¦La memòria de l'aigua¦Barderi, Montse¦A000624082¦Columna Edicions¦¦¦¦¦¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
223¦L'invasió subtil i altres contes¦¦¦¦10,40€¦10,95€¦Material complementario de texto¦9788492672301¦769374.76¦¦Educació¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
224¦Les vencedores¦Colombani, Laetitia¦4000681417¦Salamandra¦17,10€¦18,00€¦Libro ¦9788416310333¦1326856.91¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
225¦La muerte del comendador¦Murakami, Haruki¦A000130430¦Tusquets¦20,80€¦21,90€¦Libro¦9788490666326¦1273498.02¦¦Andanzas¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
226¦La Última Lección¦Noguchi, Yoshinori¦A000638399¦Comanegra¦13,77€¦14,50€¦Libro¦9788418022333¦1329535.15¦¦Emociones¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Pedagogía y psicología¦2020-11-06
227¦La noia amb la Leica¦Janeczek, Helena¦A000648587¦Edicions 62¦18,05€¦19,00€¦Libro¦9788429777628¦1280509.13¦¦Balancí¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
228¦Romancero gitano¦¦¦¦9,45€¦9,95€¦Material complementario de texto¦9788424664862¦1306540.79¦¦La llave maestra¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
229¦Las hijas de la villa de las telas¦Jacobs, Anne¦4000672465¦Debolsillo¦9,45€¦9,95€¦Libro¦9788466350464¦1335626.53¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
230¦La vigília¦Artigau, Marc¦4000678848¦Destino - català¦19,00€¦20,00€¦Libro¦9788497102797¦1277775.42¦¦L'àncora¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
231¦La sangre manda¦King, Stephen¦A000099270¦Plaza & Janés¦22,70€¦23,90€¦Libro¦9788401024757¦1335592.97¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
232¦Bienvenida Al Club Cabronas Sin Fronteras¦Maxwell, Megan¦A000638471¦Booket¦8,50€¦8,95€¦Libro¦9788408230557¦1333855.03¦¦Bestseller¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
233¦Historia de una escalera¦¦¦¦10,16€¦10,70€¦Material complementario de texto¦9788468201139¦ 0915601.59¦¦¦¦Inicio \ Libros \ Libros de Teatro, Poesía y Relatos¦2020-11-06
234¦INFORMÁTICA WINDOWS 2O.CICLO ESO McGraw-Hill Text 9788448166083¦¦¦¦46,84€¦49,30€¦Libro de texto¦9788448166083¦0885163.87¦¦¦INFOR¦Inicio \ Libros \ Libros de texto - Curso 2020-2021 \ Hawa¦2020-11-06
235¦A través de mis pequeños ojos¦Ortiz, Emilio¦4000669694¦Duomo¦14,06€¦14,80€¦Libro¦9788416634682¦1182143.51¦¦Nefelibata¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
236¦Moxie¦Mathieu, Jennifer¦4000679540¦Fanbooks¦15,15€¦15,95€¦ Libro¦9788416716890¦1242257.44¦¦Ficció¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
237¦Tiempos recios¦Vargas Llosa, Mario¦A000014911¦Alfaguara¦19,85€¦20,90€¦¦¦¦¦¦¦Inicio \ Libros \ Libros de Narrativa y Novelas¦2020-11-06
238¦Aquí No Hem Vingut A Estudiar¦Juliana, Enric¦A000009469¦Arpa¦18,90€¦19,90€¦Libro¦9788417623418¦1330772.82¦¦¦¦Inicio \ Libros \ Libros de Ciencia y Conocimiento \ Ciencias sociales y humanas¦2020-11-06
